feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,score
6.4,0.25,0.32,11.3,0.95,0.038,69,192,38,0.99573,3.14,2,0.5,10.2,6
6.9,0.22,0.31,6.3,1,0.029,41,131,18,0.99326,3.08,22,0.49,10.8,6
5.3,0.21,0.29,0.7,0.9,0.028,11,66,28,0.99215,3.3,58,NA,9.8,5
7.1,0.27,0.28,1.25,1,0.023,3,89,24,0.98993,2.95,72,0.3,11.4,4
5.2,0.17,0.27,0.7,0.8,0.03,11,68,10,0.99218,3.3,38,0.41,9.8,5
7.7,0.25,0.3,7.8,0.95,0.038,67,196,27,0.99555,3.1,80,0.5,10.1,5
7,0.12,0.29,10.3,0.95,0.039,41,98,35,0.99564,3.19,85,0.38,9.8,8
7,0.12,0.29,10.3,0.6,0.039,41,98,23,0.99564,3.19,87,0.38,9.8,8
7.1,0.29,0.34,7.8,0.85,0.036,49,128,24,0.99397,3.21,31,0.4,10.7,6
7.2,0.3,0.3,8.7,0.7,0.022,14,111,25,0.99576,3.11,47,0.61,10.6,5
6.8,0.26,0.46,8.3,0.5,0.037,49,173,24,0.99601,3.17,90,0.47,9.3,5
7,0.12,0.29,10.3,0.75,0.039,41,98,49,0.99564,3.19,97,0.38,9.8,8
7.1,0.29,0.34,7.8,0.85,0.036,49,128,36,0.99397,3.21,15,0.4,10.7,6
4.9,0.33,0.31,1.2,0.65,0.016,39,150,27,0.98713,3.33,40,0.59,14,8
5.1,0.29,0.28,8.3,0.55,0.026,27,107,17,0.99308,3.36,95,0.37,11,6
5.1,0.29,0.28,8.3,0.9,0.026,27,107,18,0.99308,3.36,4,0.37,11,6
6.8,0.26,0.48,6.2,0.75,0.049,55,182,48,0.99582,3.21,81,0.45,9.4,6
6,0.28,0.52,5,0.9,0.078,30,139,10,0.99494,3.1,10,0.36,9,6
6,0.28,0.25,1.8,0.85,0.042,8,108,42,0.9929,3.08,93,0.55,9,5
7.2,0.2,0.22,1.6,0.85,0.044,17,101,35,0.99471,3.37,71,0.53,10,5
6.1,0.27,0.25,1.8,1,0.041,9,109,12,0.9929,3.08,61,0.54,9,5
6,0.28,0.25,1.8,0.55,0.042,8,108,13,0.9929,3.08,50,0.55,9,5
6.4,0.29,0.3,2.9,0.75,0.036,25,79,42,0.99037,3.29,51,0.6,12.4,7
7.4,0.35,0.24,6,0.9,0.042,28,123,32,0.99304,3.14,30,0.44,11.3,5
8.1,0.12,0.38,0.9,0.5,0.034,36,86,44,0.99026,2.8,44,0.55,12,6
6.4,0.12,0.3,1.1,0.9,0.031,37,94,40,0.98986,3.01,11,0.56,11.7,6
7.2,0.2,0.22,1.6,0.9,0.044,17,101,48,0.99471,3.37,13,0.53,10,5
7.3,0.4,0.26,5.45,0.65,0.016,26,90,26,0.98951,2.84,1,0.54,13.2,7
7.7,0.11,0.34,14.05,0.9,0.04,41,114,25,0.99634,3.07,14,0.59,11,7
6.9,0.23,0.41,8,0.65,0.03,30,114,42,0.99368,3.22,57,0.54,11,6
6.9,0.38,0.38,13.1,0.8,0.112,14,94,37,0.99792,3.02,13,0.48,9.2,5
7.5,0.38,0.29,4.9,0.8,0.021,38,113,47,0.99026,3.08,58,0.48,13,7
5.8,0.19,0.24,1.3,0.75,0.044,38,128,31,0.99362,3.77,31,0.6,10.6,5
5.5,0.34,0.26,2.2,0.9,0.021,31,119,19,0.98919,3.55,80,0.49,13,8
6.6,0.23,0.3,14.9,0.75,0.051,33,118,33,0.99835,3.04,69,0.54,9,6
6.6,0.23,0.3,14.9,0.95,0.051,33,118,49,0.99835,3.04,13,0.54,9,6
8.4,0.31,0.31,0.95,0.8,0.021,52,148,25,0.99038,2.93,4,0.32,11.5,5
6.7,0.2,0.3,1.4,0.85,0.025,17,76,15,0.99104,3.11,81,0.44,11,6
8.4,0.31,0.31,0.95,0.6,0.021,52,148,15,0.99038,2.93,55,0.32,11.5,5
7.3,0.26,0.24,1.7,0.6,0.05,10,112,20,0.99286,3.11,57,0.43,9.9,5
6.3,0.22,0.22,5.6,0.85,0.039,31,128,12,0.99296,3.12,20,0.46,10.4,6
6.6,0.23,0.3,14.9,1,0.051,33,118,38,0.99835,3.04,96,0.54,9,6
7.5,0.19,0.4,7.1,0.5,0.056,50,110,37,0.9954,3.06,72,0.52,9.9,6
8,0.14,0.33,1.2,0.9,0.045,71,162,17,0.9914,3.07,64,0.47,11,6
6.8,0.32,0.39,9.6,0.5,0.026,34,124,41,0.99286,3.18,9,0.35,12.1,6
6.6,0.23,0.2,11.4,0.85,0.044,45,131,32,0.99604,2.96,38,0.51,9.7,6
6.6,0.23,0.2,11.4,0.9,0.044,45,131,16,0.99604,2.96,35,0.51,9.7,6
6.7,0.36,0.26,7.9,0.55,0.034,39,123,12,0.99119,2.99,5,0.3,12.2,7
6.1,0.38,0.42,5,0.65,0.016,31,113,15,0.99007,3.15,20,0.31,12.4,7
8.5,0.23,0.28,11.1,0.7,0.033,30,97,48,0.99507,3.03,19,0.39,10.5,7
7,0.2,0.31,8,0.5,0.05,29,213,37,0.99596,3.28,48,0.57,10.4,6
6,0.26,0.32,3.8,1,0.029,48,180,18,0.99011,3.15,41,0.34,12,6
6.9,0.3,0.3,10.55,0.55,0.037,4,28,26,0.99184,3.07,97,0.32,12.7,6
6.7,0.18,0.28,10.2,0.5,0.039,29,115,43,0.99469,3.11,58,0.45,10.9,7
6.7,0.18,0.28,10.2,0.9,0.039,29,115,33,0.99469,3.11,22,0.45,10.9,7
6.8,0.18,0.28,9.8,0.85,0.039,29,113,10,0.99406,3.11,100,0.45,10.9,7
7.2,0.19,0.31,6.3,0.5,0.034,17,103,25,0.99305,3.15,95,0.52,11.4,7
6.2,0.16,0.32,1.1,0.7,0.036,74,184,42,0.99096,3.22,13,0.41,11,6
5,0.27,0.32,4.5,1,0.032,58,178,12,0.98956,3.45,16,0.31,12.6,7
6.3,0.37,0.28,6.3,0.75,0.034,45,152,34,0.9921,3.29,27,0.46,11.6,7
6.6,0.2,0.27,10.9,0.95,0.038,29,130,25,0.99496,3.11,3,0.44,10.5,7
6.8,0.18,0.28,9.8,0.9,0.039,29,113,20,0.99406,3.11,44,0.45,10.9,7
6.8,0.18,0.28,9.8,0.5,0.039,29,113,10,0.99406,3.11,45,0.45,10.9,7
6.6,0.28,0.34,0.8,0.85,0.037,42,119,31,0.9888,3.03,48,0.37,12.5,6
6.5,0.35,0.36,0.8,0.55,0.034,32,111,15,0.98942,3.11,33,0.5,12.1,8
6.9,0.25,0.33,1.2,0.85,0.035,35,158,13,0.99082,3.02,6,0.58,11.3,6
6,0.32,0.3,1.3,0.5,0.025,18,112,16,0.98802,3.07,100,0.64,13.3,7
6.8,0.18,0.28,9.8,0.5,0.039,29,113,32,0.99406,3.11,97,0.45,10.9,7
6.7,0.18,0.28,10.2,0.65,0.039,29,115,29,0.99469,3.11,80,0.45,10.9,7
6.6,0.2,0.27,10.9,0.75,0.038,29,130,15,0.99496,3.11,68,0.44,10.5,7
6.3,0.37,0.28,6.3,0.95,0.034,45,152,48,0.9921,3.29,10,0.46,11.6,7
7.2,0.19,0.31,6.3,0.85,0.034,17,103,15,0.99305,3.15,27,0.52,11.4,7
6.3,0.18,0.36,1.2,0.7,0.034,26,111,37,0.99074,3.16,53,0.51,11,6
6.9,0.3,0.36,0.9,0.9,0.037,40,156,38,0.98968,3.08,66,0.36,12.1,6
6.2,0.16,0.32,1.1,0.75,0.036,74,184,45,0.99096,3.22,14,0.41,11,6
5,0.27,0.32,4.5,0.8,0.032,58,178,19,0.98956,3.45,82,0.31,12.6,7
5,0.3,0.33,3.7,0.65,0.03,54,173,45,0.9887,3.36,18,0.3,13,7
6.5,0.2,0.5,18.1,0.65,0.054,50,221,30,0.99941,2.94,89,0.64,8.8,6
6.7,0.25,0.31,1.35,0.9,0.061,NA,218,21,0.99388,3.16,6,0.53,9.5,5
6.6,0.22,0.36,5.5,0.5,0.029,30,105,49,0.99206,3.2,71,0.47,11.8,6
6.8,0.25,0.37,3.1,0.6,0.026,29,93,29,0.99035,3.14,38,0.45,12.2,6
7,0.13,0.37,12.85,0.95,0.042,36,105,36,0.99581,3.05,8,0.55,10.7,6
7,0.45,0.34,19.8,0.8,0.04,12,67,49,0.9976,3.07,86,0.38,11,6
7.2,0.32,0.3,8.25,1,0.02,14,104,31,0.99362,2.99,2,0.44,11.4,6
7,0.13,0.37,12.85,0.8,0.042,36,105,34,0.99581,3.05,97,0.55,10.7,6
5.9,0.34,0.3,3.8,0.9,0.035,57,135,31,0.99016,3.09,25,0.34,12,6
6.8,0.22,0.31,6.9,0.7,0.037,33,121,12,0.99176,3.02,24,0.39,11.9,8
7.2,0.32,0.3,8.25,0.65,0.02,14,104,22,0.99362,2.99,43,0.44,11.4,6
8.4,0.32,0.35,11.7,0.85,0.029,3,46,21,0.99439,3.02,29,0.34,11.8,6
6.8,0.27,0.29,4.6,0.9,0.046,6,88,27,0.99458,3.34,42,0.48,10.6,4
8,0.74,0.21,4,0.65,0.05,24,133,15,0.99418,3.06,39,0.38,9.7,5
7,0.45,0.34,19.8,1,0.04,12,67,27,0.9976,3.07,55,0.38,11,6
7,0.13,0.37,12.85,0.9,0.042,36,105,31,0.99581,3.05,24,0.55,10.7,6
5.4,0.22,0.29,1.2,1,0.045,69,152,34,0.99178,3.76,3,0.63,11,7
8.4,0.22,0.3,8.9,0.5,0.024,17,118,43,0.99456,2.99,15,0.34,10.5,6
7.4,0.32,0.22,11.7,0.75,0.035,44,150,46,0.99578,3.1,13,0.45,10.4,5
7.5,0.18,0.37,6.2,0.65,0.05,21,138,28,0.99546,3.2,35,0.55,10.5,6
7.1,0.47,0.29,14.8,0.65,0.024,22,142,13,0.99518,3.12,21,0.48,12,8
7.1,0.47,0.29,14.8,0.7,0.024,22,142,22,0.99518,3.12,72,0.48,12,8
5.8,0.19,0.25,10.8,0.6,0.042,33,124,45,0.99646,3.22,36,0.41,9.2,6
6.7,0.14,0.46,1.6,0.95,0.036,15,92,47,0.99264,3.37,35,0.49,10.9,5
6.8,0.24,0.38,8.3,0.65,0.045,50,185,50,0.99578,3.15,63,0.5,9.5,6
6.9,0.25,0.47,8.4,0.5,0.042,36,156,16,0.99604,3.15,34,0.55,9.4,6
6,0.24,0.33,2.5,0.9,0.026,31,85,48,0.99014,3.13,46,0.5,11.3,7
6.8,0.29,0.34,3.5,0.65,0.054,26,189,44,0.99489,3.42,12,0.58,10.4,5
6.3,0.33,0.42,17.2,0.95,0.037,57,170,28,0.99884,3.26,27,0.57,9.4,6
6.5,0.23,0.45,2.1,0.75,0.027,43,104,16,0.99054,3.02,58,0.52,11.3,6
6.3,0.27,0.29,12.2,0.55,0.044,59,196,34,0.99782,3.14,2,0.4,8.8,6
6.3,0.2,0.37,11.8,0.75,0.045,58,130,12,0.99519,3.2,4,0.35,10.8,5
6.2,0.33,0.41,16.8,0.65,0.037,58,173,35,0.99882,3.25,82,0.57,9.4,6
6.3,0.33,0.42,17.2,0.75,0.037,57,170,39,0.99884,3.26,0,0.57,9.4,6
7.2,0.21,1,1.1,0.8,0.154,46,114,39,0.9931,2.95,71,0.43,9.2,6
6,0.27,0.3,14.7,0.8,0.044,15,144,46,0.99666,3.12,94,0.53,10.3,6
5.7,0.12,0.26,5.5,0.75,0.034,21,99,16,0.99324,3.09,25,0.57,9.9,6
6.9,0.24,0.37,6.1,0.55,0.027,38,112,27,0.99086,3.19,77,0.34,12.4,6
7.7,0.18,0.53,1.2,0.8,0.041,42,167,41,0.9908,3.11,1,0.44,11.9,5
7.1,0.17,0.43,1.3,0.65,0.023,33,132,12,0.99067,3.11,90,0.56,11.7,6
7.5,0.33,0.38,8.7,0.55,0.126,49,199,28,0.99711,2.98,11,0.57,9.4,5
6.2,0.255,0.24,1.7,0.5,0.039,138.5,272,21,0.99452,3.53,5,0.53,9.6,4
7.5,0.33,0.38,8.7,0.5,0.126,49,199,36,0.99711,2.98,35,0.57,9.4,5
5.6,0.2,0.66,10.2,0.8,0.043,78,175,27,0.9945,2.98,4,NA,10.4,7
7.6,NA,0.36,4.5,0.95,0.042,26,102,34,0.99427,3.09,49,0.47,9.5,5
5.8,0.15,0.31,5.9,0.55,0.036,7,73,20,0.99152,3.2,61,0.43,11.9,6
6.3,0.25,0.44,1.7,0.6,0.024,36,116,49,0.98935,3.18,23,0.4,12.5,6
6.9,0.28,0.41,1.4,0.8,0.016,6,55,21,0.98876,3.16,79,0.4,13.4,5
7.2,0.27,0.37,5.4,0.85,0.026,27,114,16,0.99174,3.13,100,0.84,12.7,5
6.2,0.25,0.38,7.9,0.55,0.045,54,208,49,0.99572,3.17,65,0.46,9.1,5
8.5,0.19,0.48,1.1,0.9,0.026,23,58,11,0.99184,2.9,12,0.5,10.5,6
6.2,0.25,0.54,7,0.65,0.046,58,176,23,0.99454,3.19,20,0.7,10.4,5
6.2,0.25,0.54,7,0.8,0.046,58,176,18,0.99454,3.19,24,0.7,10.4,5
6.8,0.28,0.43,7.6,0.5,0.03,30,110,43,0.99164,3.08,4,0.59,12.5,8
6.2,0.25,0.54,7,0.65,0.046,58,176,31,0.99454,3.19,61,0.7,10.4,5
7.4,0.21,0.8,12.3,0.85,0.038,77,183,35,0.99778,2.95,81,0.48,9,5
7,0.15,0.38,15.3,0.85,0.045,54,120,47,0.9975,3.18,47,0.42,9.8,6
7.4,0.21,0.8,12.3,0.5,0.038,77,183,17,0.99778,2.95,1,0.48,9,5
7.3,0.28,0.42,1.2,0.6,0.033,29,142,16,0.99205,3.17,22,0.43,10.7,4
6.1,0.18,0.38,2.3,1,0.033,28,111,23,0.98962,3.16,93,0.49,12.4,6
7,0.53,0.43,6.1,0.9,0.029,6,76,40,0.99118,3.08,50,0.5,12.5,8
6.8,0.28,0.43,7.6,0.8,0.03,30,110,35,0.99164,3.08,81,0.59,12.5,8
6.5,0.36,0.38,10.2,0.7,0.028,20,82,25,0.99274,3.1,2,0.43,12.1,7
7.5,0.25,0.47,4.1,0.9,0.041,95,163,26,0.99184,2.92,70,0.59,11.3,6
6.7,0.24,0.41,2.9,0.5,0.039,48,122,27,0.99052,3.25,0,0.43,12,5
6.6,0.25,0.33,8.5,0.95,0.042,29,141,37,0.99546,3.28,75,0.6,10.4,5
6.4,0.15,0.4,1.5,0.85,0.042,23,87,29,0.98972,3.11,42,0.46,12.2,7
6.3,0.28,0.3,3.1,0.95,0.039,24,115,36,0.9942,3.05,94,0.43,8.6,5
6.2,0.25,0.38,7.9,0.7,0.045,54,208,29,0.99572,3.17,14,0.46,9.1,5
7.1,0.28,0.35,3.5,0.7,0.028,35,91,32,0.99022,2.96,3,0.33,12.1,5
6.6,0.35,0.34,4.9,0.95,0.032,9,125,48,0.99253,3.32,2,0.81,12,5
8.5,0.19,0.48,1.1,0.85,0.026,23,58,49,0.99184,2.9,19,0.5,10.5,6
6.2,0.25,0.54,7,1,0.046,58,176,25,0.99454,3.19,92,0.7,10.4,5
6,0.35,0.51,1.2,0.55,0.029,10,102,27,0.9903,3.46,14,0.42,11.9,6
5.8,0.31,0.32,4.5,0.55,0.024,28,94,15,0.98906,3.25,81,0.52,13.7,7
6.6,0.17,0.35,2.6,0.95,0.03,33,78,29,0.99146,3.22,69,0.72,11.3,6
8.5,0.23,0.4,9.9,0.9,0.036,NA,88,42,0.9951,3.02,65,0.42,10.5,6
5.8,0.31,0.32,4.5,0.8,0.024,28,94,50,0.98906,3.25,85,0.52,13.7,7
6.1,0.2,0.34,9.5,0.65,0.041,38,201,24,0.995,3.14,91,0.44,10.1,3
6.3,0.37,0.37,1.5,0.5,0.024,12,76,23,0.98876,2.94,25,0.39,12.3,6
6.2,0.36,0.38,3.2,0.6,0.031,20,89,18,0.98956,3.06,28,0.33,12,7
6.6,0.17,0.35,2.6,0.55,0.03,33,78,19,0.99146,3.22,36,0.72,11.3,6
6.3,0.28,0.47,11.2,0.8,0.04,61,183,10,0.99592,3.12,96,0.51,9.5,6
7.6,0.27,0.52,3.2,0.85,0.043,28,152,38,0.99129,3.02,98,0.53,11.4,6
7,0.25,0.45,2.3,0.9,0.045,40,118,41,0.99064,3.16,40,0.48,11.9,7
9.7,0.24,0.49,4.9,0.55,0.032,3,18,19,0.99368,2.85,17,0.54,10,6
9.7,0.24,0.49,4.9,1,0.032,3,18,11,0.99368,2.85,21,0.54,10,6
6.8,0.13,0.39,1.4,0.65,0.034,19,102,50,0.99121,3.23,24,0.6,11.3,7
6.6,0.78,0.5,1.5,0.9,0.045,30,133,30,0.99104,3.25,67,0.48,11.7,5
5.1,0.33,0.27,6.7,0.5,0.022,44,129,42,0.99221,3.36,87,0.39,11,7
6.7,0.34,0.4,2.1,0.7,0.033,34,111,15,0.98924,2.97,34,0.48,12.2,7
6.7,0.14,0.51,4.3,0.55,0.028,57,124,32,0.99176,2.91,66,0.54,10.7,7
7,0.26,0.34,10.9,0.95,0.038,25,84,31,0.99432,3.11,93,0.34,10.9,6
6.5,0.29,0.26,7,0.95,0.04,18,113,10,0.99366,3.17,63,0.38,10.2,6
7,0.25,0.45,2.3,0.65,0.045,40,118,26,0.99064,3.16,29,0.48,11.9,7
7.6,0.21,0.49,2.5,0.6,0.047,20,130,35,0.99178,3.15,43,0.48,11.1,5
7.7,0.26,0.51,2.6,0.55,0.045,26,159,34,0.99126,3,6,0.5,11.2,6
7.6,0.27,0.52,3.2,0.65,0.043,28,152,44,0.99129,3.02,41,0.53,11.4,6
7.7,0.25,0.49,2.5,0.6,0.047,31,169,41,0.99252,3.07,53,0.57,10.6,6
7.6,0.35,0.46,14.7,0.9,0.047,33,151,22,0.99709,3.03,39,0.53,10.3,5
6.9,0.3,0.36,4.5,0.75,0.054,31,203,45,0.99513,3.4,52,0.57,10.4,4
6.7,0.24,0.46,2.2,0.85,0.033,19,111,20,0.99045,3.1,88,0.62,11.9,6
6.5,0.23,0.39,1.9,0.85,0.036,41,98,44,0.99,3.19,57,0.43,11.9,7
7.6,0.23,0.34,1.6,0.55,0.043,24,129,45,0.99305,3.12,91,0.7,10.4,5
6.5,0.24,0.39,17.3,0.9,0.052,22,126,24,0.99888,3.11,53,0.47,9.2,6
6.3,0.17,0.32,4.2,0.95,0.04,37,117,44,0.99182,3.24,9,0.43,11.3,6
6.3,0.17,0.32,4.2,0.65,0.04,37,117,11,0.99182,3.24,61,0.43,11.3,6
6.7,0.21,0.37,2.5,0.95,0.034,35,89,25,0.9913,3.25,91,0.5,11,7
6.5,0.23,0.39,1.9,0.75,0.036,41,98,42,0.99,3.19,81,0.43,11.9,7
5.9,0.28,0.39,1.4,0.85,0.031,47,147,41,0.98836,3.08,47,0.64,12.9,7
5.9,0.19,0.37,0.8,0.75,0.027,3,21,30,0.9897,3.09,94,0.31,10.8,5
6.2,0.25,0.42,8,0.85,0.049,53,206,44,0.99586,3.16,48,0.47,9.1,6
7.6,0.23,0.34,1.6,0.85,0.043,24,129,18,0.99305,3.12,92,0.7,10.4,5
5.6,0.18,0.27,1.7,0.55,0.03,31,103,40,0.98892,3.35,89,NA,12.9,6
5.5,0.18,0.22,5.5,0.8,0.037,10,86,13,0.99156,3.46,19,0.44,12.2,5
6.5,0.24,0.39,17.3,0.8,0.052,22,126,12,0.99888,3.11,47,0.47,9.2,6
7.4,0.23,0.38,8.6,0.95,0.052,41,150,37,0.99534,3.06,30,0.46,10.3,5
7.2,0.17,0.37,6.9,0.85,0.059,47,128,31,0.99322,3.08,20,0.46,11,7
7.6,0.3,0.38,2.1,0.6,0.043,10,98,36,0.99296,3.17,89,0.65,11,5
5,0.24,0.21,2.2,0.75,0.039,31,100,30,0.99098,3.69,95,0.62,11.7,6
6.1,0.21,0.38,1.5,0.85,0.039,37,122,11,0.98972,3.2,48,0.43,12,6
6.5,0.33,0.38,2.5,0.7,0.047,30,148,18,0.98964,3.17,64,0.43,12.7,6
6.3,0.35,0.26,17.6,0.7,0.061,59,198,45,0.99918,3.11,67,0.49,8.8,5
6.3,0.17,0.32,4.2,0.75,0.04,37,117,43,0.99182,3.24,57,0.43,11.3,6
6.6,0.25,0.35,2.9,0.85,0.034,38,121,50,0.99008,3.19,3,0.4,12.8,6
6.5,0.16,0.33,4.8,1,0.043,45,114,28,0.992,3.18,37,0.44,11.2,6
6.6,0.39,0.39,11.9,0.9,0.057,51,221,44,0.99851,3.26,27,0.51,8.9,6
5.6,0.19,0.27,0.9,0.85,0.04,52,103,49,0.99026,3.5,18,0.39,11.2,5
6.2,0.25,0.39,1.3,0.6,0.051,42,135,14,0.9906,3.23,93,0.4,11.1,6
6.9,0.22,0.43,6.4,0.55,0.042,34,115,19,0.99293,3.05,74,0.51,10.8,6
6.2,0.19,0.29,4.3,0.85,0.045,33,126,33,0.99658,3.18,6,0.42,9.3,6
6.6,0.39,0.39,11.9,0.8,0.057,51,221,10,0.99851,3.26,63,0.51,8.9,6
5.9,0.33,0.32,8.1,1,0.038,9,34,33,0.9911,3.22,39,0.36,12.7,7
7.8,0.17,0.5,1.3,0.75,0.045,35,140,18,0.9904,3.16,38,0.4,12,6
5.5,0.19,0.27,0.9,0.7,0.04,52,103,40,0.99026,3.5,21,0.39,11.2,5
6.2,0.23,0.36,17.2,0.9,0.039,37,130,24,0.99946,3.23,88,0.43,8.8,6
6.2,0.23,0.36,17.2,0.9,0.039,37,130,10,0.99946,3.23,19,0.43,8.8,6
6.2,0.23,0.36,17.2,0.7,0.039,37,130,10,0.99946,3.23,39,0.43,8.8,6
7.2,0.32,0.4,8.7,0.6,0.038,45,154,48,0.99568,3.2,70,0.47,10.4,6
6.2,0.23,0.36,17.2,0.5,0.039,37,130,14,0.99946,3.23,38,0.43,8.8,6
7.2,0.32,0.4,8.7,0.65,0.038,45,154,30,0.99568,3.2,31,0.47,10.4,6
5.8,0.39,0.47,7.5,0.9,0.027,12,88,37,0.9907,3.38,33,0.45,14,6
6.2,0.23,0.36,17.2,0.9,0.039,37,130,12,0.99946,3.23,48,0.43,8.8,6
7.6,0.25,1.23,4.6,0.65,0.035,51,294,34,0.99018,3.03,76,0.43,13.1,6
5.8,0.29,0.33,3.7,0.85,0.029,30,88,50,0.98994,3.25,93,0.42,12.3,6
7.2,0.4,0.38,2.2,0.6,0.03,40,109,24,0.99075,3.27,57,0.46,12.6,6
6.8,0.39,0.34,7.4,0.95,0.02,38,133,23,0.99212,3.18,3,0.44,12,7
6.1,0.17,0.42,15.1,0.65,0.033,28,124,27,0.99684,2.87,93,0.47,9.5,5
6.8,0.39,0.34,7.4,0.55,0.02,38,133,47,0.99212,3.18,34,0.44,12,7
7.1,0.36,0.37,4.8,0.8,0.019,39,114,49,0.99036,3.08,54,0.49,12.7,7
6.9,NA,0.32,7.9,0.95,0.042,30,130,35,0.99456,3.4,95,0.39,10.5,6
6.5,0.34,0.46,1,1,0.023,6,80,35,0.98865,3.15,6,0.54,12.9,6
6.1,0.17,0.42,15.1,0.5,0.033,28,124,20,0.99684,2.87,82,0.47,9.5,5
6.8,0.39,0.34,7.4,0.75,0.02,38,133,39,0.99212,3.18,31,0.44,12,7
7.1,0.36,0.37,4.8,0.95,0.019,39,114,21,0.99036,3.08,94,0.49,12.7,7
7.8,0.3,0.36,4.6,0.95,0.024,20,198,43,0.99222,3.06,61,0.66,11.9,6
6.1,0.68,0.52,1.4,0.75,0.037,32,123,13,0.99022,3.24,70,0.45,12,6
5.2,0.34,0.37,6.2,0.5,0.031,42,133,46,0.99076,3.25,7,0.41,12.5,6
5.6,0.28,0.4,6.1,0.7,0.034,36,118,30,0.99144,3.21,63,0.43,12.1,7
6.2,0.19,0.38,5.1,0.55,0.019,22,82,26,0.98961,3.05,30,0.36,12.5,6
5.7,0.16,0.26,6.3,1,0.043,28,113,19,0.9936,3.06,33,0.58,9.9,6
7.6,0.17,0.46,0.9,0.65,0.036,63,147,44,0.99126,3.02,68,0.41,10.7,6
7.3,0.2,0.39,2.3,0.85,0.048,24,87,46,0.99044,2.94,45,0.35,12,6
6.7,0.33,0.36,6.6,0.75,0.042,34,116,20,0.99123,2.97,1,0.31,12.2,8
6.7,0.33,0.34,7.5,0.7,0.036,39,124,34,0.99123,2.99,73,0.32,12.4,8
6.9,0.36,0.35,8.6,0.7,0.038,37,125,25,0.9916,3,62,0.32,12.4,8
7.8,0.21,0.34,11.9,0.85,0.039,55,140,50,0.9959,3.02,87,0.31,10.3,6
7.3,0.2,0.39,2.3,0.9,0.048,24,87,16,0.99044,2.94,2,0.35,12,6
5.6,0.41,0.22,7.1,0.8,0.05,44,154,50,0.9931,3.3,35,0.4,10.5,5
7.6,0.15,0.35,4.3,0.6,0.051,23,98,49,0.99422,3.1,15,0.44,9.5,6
8.5,0.2,0.4,1.1,0.55,0.046,31,106,11,0.99194,3,57,0.35,10.5,4
6.5,0.24,0.38,1,0.85,0.027,31,90,41,0.98926,3.24,75,0.36,12.3,6
8.3,0.16,0.37,7.9,0.65,0.025,38,107,42,0.99306,2.93,38,0.37,11.9,6
5.5,0.12,0.33,1,0.8,0.038,23,131,23,0.99164,3.25,58,0.45,9.8,5
6.5,0.24,0.38,1,0.9,0.027,31,90,17,0.98926,3.24,9,0.36,12.3,6
6.2,0.1,0.41,1,0.75,0.04,17,76,46,0.98988,3.14,2,0.56,11.4,7
6.5,0.21,0.4,7.3,0.95,0.041,49,115,29,0.99268,3.21,78,0.43,11,6
8.7,0.3,0.59,1.7,0.85,0.046,10,70,21,0.99373,3.06,13,0.56,10.8,4
6.7,0.18,0.37,1.3,0.85,0.027,42,125,29,0.98939,3.24,70,0.37,12.8,7
7,0.17,0.36,6.4,0.55,0.055,42,123,19,0.99318,3.11,2,0.5,11,8
6.6,0.19,0.33,1.8,1,0.035,42,148,44,0.99196,3.15,29,0.36,10.2,5
5.8,0.28,0.3,1.5,0.95,0.026,31,114,30,0.98952,3.32,1,0.6,12.5,7
7.6,0.24,0.44,3.8,0.5,0.037,49,146,22,0.9911,3.06,10,0.37,11.6,6
8.3,0.16,0.37,7.9,0.7,0.025,38,107,29,0.99306,2.93,14,0.37,11.9,6
5.5,0.12,0.33,1,0.75,0.038,23,131,15,0.99164,3.25,98,0.45,9.8,5
5.7,0.16,0.32,1.2,0.75,0.036,7,89,38,0.99111,3.26,73,0.48,11,5
7,0.21,0.42,5.3,0.6,0.037,36,123,13,0.99321,3.14,97,0.52,10.9,6
6.4,0.22,0.38,9.1,0.55,0.044,35,127,45,0.99326,2.97,39,0.3,11,7
7.9,0.34,0.44,6.5,0.8,0.027,47,126,13,0.99124,2.96,85,0.37,12.5,6
6.4,0.22,0.38,9.1,1,0.044,35,127,49,0.99326,2.97,56,0.3,11,7
6.8,0.21,0.4,6.3,0.85,0.032,40,121,42,0.99214,3.18,73,0.53,12,7
5.2,0.31,0.36,5.1,0.9,0.031,46,145,33,0.9897,3.14,78,0.31,12.4,7
7.9,0.34,0.44,6.5,0.75,0.027,47,126,45,0.99124,2.96,40,0.37,12.5,6
5.6,0.42,0.34,2.4,0.6,0.022,34,97,36,0.98915,3.22,80,0.38,12.8,7
6.4,0.22,0.38,9.1,0.95,0.044,35,127,40,0.99326,2.97,18,0.3,11,7
6.8,0.28,0.34,7.5,0.55,0.035,34,177,36,0.99692,3.33,91,0.43,9.1,5
6.8,0.45,0.36,5,0.95,0.033,28,156,23,0.991,3.11,53,0.4,12.4,7
6.6,0.29,0.39,6.75,0.8,0.031,22,98,47,0.9913,3.15,7,0.8,12.9,7
6.8,0.21,0.42,1.2,0.85,0.045,24,126,14,0.99234,3.09,49,0.87,10.9,6
6.8,0.25,0.24,1.6,0.95,0.045,39,164,35,0.99402,3.53,0,0.58,10.8,5
6.4,0.21,0.34,16.05,0.8,0.04,NA,142,31,0.99678,3.11,31,0.38,10.6,5
